player_id,player_name,team,bye_round,price,current_round,vs_team,venue,jersey_number,total_points,avg_points,total_minutes,avg_minutes,points_per_minute,base_ppm,pts_base,pts_attack,pts_create,pts_evade,pts_negative,base_power_pts,base_power_ppm,avg_base_power,stat_tries,stat_try_assists,stat_last_touch,stat_goals,stat_missed_goals,stat_field_goals,stat_missed_fg,stat_tackles,stat_missed_tackles,stat_tackle_breaks,stat_forced_dropouts,stat_offloads,stat_ineff_offloads,stat_line_breaks,stat_lb_assists,stat_forty_twenty,stat_kick_regather,stat_hitups_h8,stat_hitups_hu,pct_h8,stat_held_goal,stat_intercept,stat_kicked_dead,stat_penalties,stat_errors,stat_sinbin,avg_last3,avg_last5,season_avg,surface,avg_penalties,avg_errors,avg_pc_er,pct_tackle_break,pct_missed_tackle,pct_offload,round_price_change,season_price_change,pct_60plus,end_price,start_price,avg_minutes_calc,games_played,std_dev_total,std_dev_round,cv_round,coeff_variation,avg_r1_9,avg_r10_18,avg_r19_27,avg_base,avg_scoring,avg_create,avg_evade,avg_negative,magic_number,avg_last2,avg_mins_last3,avg_mins_last5,break_even,pct_base,weather,positions,scrape_date,scrape_year
5346,"Reynolds, Adam",BRO,12,612200,03,NQC,,7,120,98,80,80,1.5,0.41,33,37,36,14,0,37,0.46,,17,12,4,20,0,0,0,28,-1,4,12,0,0,10,8,0,0,4,2,50.0,0,0,0,0,0,0,98,0,98,,0,0,0,50,3.4,0,111500,111500,0,531600,500700,80,3,0,21.4,0.22,0,0,0,0,33,37,36,14,0,6247,95,80,0,2,28,,HFB,2026-02-27,2025
5347,"Reynolds, Adam",BRO,12,634200,04,DOL,,7,27,80,80,80,0.34,0.25,20,7,4,0,-4,20,0.25,,0,0,4,8,-4,0,0,21,-2,0,0,0,0,0,0,0,0,0,1,0.0,3,0,0,-2,-2,0,72,0,80,,0,0,0,0,8.7,0,22000,133500,0,531600,500700,80,4,0,35.9,0.45,0,0,0,0,20,7,4,0,-4,8808,74,80,0,48,65,,HFB,2026-02-27,2025
5348,"Reynolds, Adam",BRO,12,641200,05,WST,,7,57,76,46,73,1.24,0.13,6,43,6,2,0,8,0.17,,17,0,0,16,0,10,0,5,-1,2,6,0,0,0,0,0,0,2,0,100.0,0,0,0,0,0,0,68,76,76,,0,0,0,100,16.7,0,7000,140500,0,531600,500700,73,5,0,33.43,0.44,0,0,0,0,6,43,6,2,0,9429,42,69,73,113,11,,HFB,2026-02-27,2025
5349,"Reynolds, Adam",BRO,12,571500,06,SYD,,7,28,68,80,74,0.35,0.2,16,0,12,2,-2,18,0.23,,0,0,4,4,-4,0,0,17,-5,2,0,0,0,0,8,0,0,4,0,100.0,0,0,0,0,-2,0,37,60,68,,0,0,0,50,22.7,0,-69700,70800,0,531600,500700,74,6,0,35.3,0.52,0,0,0,0,16,0,12,2,-2,15446,43,69,73,90,53,,HFB,2026-02-27,2025
5350,"Reynolds, Adam",BRO,12,539100,07,NZL,,7,54,66,82,75,0.66,0.21,17,12,23,4,-2,21,0.26,,0,12,4,12,0,0,0,17,-3,0,0,4,0,0,0,10,0,0,3,0.0,0,0,-3,-2,0,0,46,57,66,,0,0,0,0,15,33.3,-32400,38400,0,531600,500700,75,7,0,33.03,0.5,0,0,0,0,17,12,23,4,-2,11720,41,69,74,86,30,,HFB,2026-02-27,2025
5351,"Reynolds, Adam",BRO,12,566800,08,BUL,,7,125,73,75,75,1.67,0.21,16,31,66,18,-6,24,0.32,,17,36,0,16,-2,0,0,15,-2,4,12,4,0,10,8,10,0,0,3,0.0,0,0,0,-2,-4,0,69,58,73,,0,0,0,66.7,11.8,33.3,27700,66100,0,531600,500700,75,8,0,36.59,0.5,0,0,0,0,16,31,66,18,-6,8214,90,79,73,2,12,,HFB,2026-02-27,2025
5352,"Reynolds, Adam",BRO,12,607200,09,PTH,,7,58,71,80,76,0.73,0.38,30,8,18,8,-6,38,0.48,,0,12,0,8,0,0,0,25,-3,4,6,4,0,0,0,0,0,4,4,33.3,0,0,0,0,-6,0,79,64,71,,0,0,0,33.3,10.7,16.7,40400,106500,0,531600,500700,76,9,0,34.82,0.49,0,0,0,0,30,8,18,8,-6,7686,92,79,73,16,47,,HFB,2026-02-27,2025
5353,"Reynolds, Adam",BRO,12,649800,10,STH,,7,70,71,80,76,0.88,0.31,25,12,29,6,-2,31,0.39,,0,0,4,12,0,0,0,21,-1,0,12,4,2,0,16,0,0,4,1,66.7,0,0,-3,0,-2,0,84,67,71,,0,0,0,0,4.5,66.7,42600,149100,0,531600,500700,76,10,0,33.04,0.47,0,0,0,0,25,12,29,6,-2,7736,64,78,79,86,35,,HFB,2026-02-27,2025
5354,"Reynolds, Adam",BRO,12,647300,11,STG,,7,81,72,80,77,1.01,0.11,9,20,46,8,-2,17,0.21,,0,12,4,20,0,0,0,9,-5,0,6,8,0,0,24,0,0,4,1,66.7,0,0,0,0,-2,0,70,78,72,,0,0,0,0,35.7,66.7,-2500,146600,0,531600,500700,77,11,0,31.63,0.44,0,0,0,0,9,20,46,8,-2,9247,76,80,79,60,11,,HFB,2026-02-27,2025
5355,"Reynolds, Adam",BRO,12,628300,13,MNL,,7,39,69,80,77,0.49,0.49,39,4,0,0,-4,39,0.49,,0,0,0,4,0,0,0,39,-1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,-2,-2,0,63,75,69,,0,0,0,0,2.5,0,-19000,127600,0,531600,500700,77,12,0,31.64,0.46,0,0,0,0,39,4,0,0,-4,9973,60,80,79,87,91,,HFB,2026-02-27,2025
5356,"Reynolds, Adam",BRO,12,626200,14,GCT,,7,86,71,80,77,1.08,0.25,20,20,50,0,-4,20,0.25,,0,24,4,24,-4,0,0,22,-4,0,6,0,0,0,16,0,0,2,0,100.0,0,0,0,-2,-2,0,69,67,71,,0,0,0,0,15.4,0,-2100,125500,0,531600,500700,77,13,0,30.72,0.43,0,0,0,0,20,20,50,0,-4,9075,63,80,80,84,22,,HFB,2026-02-27,2025
5357,"Reynolds, Adam",BRO,12,608300,16,SHA,,7,68,71,80,77,0.85,0.28,22,18,28,8,-8,30,0.38,,0,12,8,20,-2,0,0,21,-2,4,0,4,0,0,8,0,0,0,3,0.0,0,0,0,0,-8,0,64,69,71,,0,0,0,66.7,8.7,33.3,-17900,107600,0,531600,500700,77,14,0,29.61,0.42,0,0,0,0,22,18,28,8,-8,9505,77,80,80,56,29,,HFB,2026-02-27,2025
5358,"Reynolds, Adam",BRO,12,614100,17,NZL,,7,58,70,80,78,0.73,0.19,15,21,16,10,-4,25,0.31,,0,12,4,20,-2,0,0,10,-2,6,0,4,0,0,0,0,0,2,5,16.7,3,0,0,-2,-2,0,71,66,70,,0,0,0,50,16.7,16.7,5800,113400,0,531600,500700,78,15,0,28.77,0.41,0,0,0,0,15,21,16,10,-4,8649,63,80,80,81,24,,HFB,2026-02-27,2025
5359,"Reynolds, Adam",BRO,12,566300,18,BUL,,7,27,67,80,78,0.34,0.2,16,10,11,2,-12,18,0.23,,0,0,8,12,-2,0,0,15,-2,2,6,0,0,0,0,0,0,0,3,0.0,0,0,-3,0,-12,0,51,56,67,,0,0,0,33.3,11.8,0,-47800,65600,0,531600,500700,78,16,0,29.71,0.44,0,0,0,0,16,10,11,2,-12,11104,43,80,80,111,41,,HFB,2026-02-27,2025
5360,"Reynolds, Adam",BRO,12,521900,19,GCT,,7,49,66,80,78,0.61,0.26,21,19,23,0,-14,21,0.26,,0,12,0,20,0,0,-1,22,-2,0,6,0,0,0,8,0,0,0,1,0.0,0,0,-3,-4,-10,0,45,58,66,,0,0,0,0,8.3,0,-44400,21200,0,531600,500700,78,17,0,29.13,0.44,0,0,0,0,21,19,23,0,-14,11598,38,80,80,99,33,,HFB,2026-02-27,2025
5361,"Reynolds, Adam",BRO,12,500100,21,PAR,,7,74,66,80,78,0.93,0.29,23,28,20,5,-2,23,0.29,,17,12,0,12,0,0,-1,16,0,0,0,0,0,0,8,0,0,6,1,75.0,0,5,0,0,-2,0,50,55,66,,0,0,0,0,0,0,-21800,-600,0,531600,500700,78,18,0,28.37,0.43,0,0,0,0,23,28,20,5,-2,10002,62,80,80,47,30,,HFB,2026-02-27,2025
5362,"Reynolds, Adam",BRO,12,536100,22,STH,,7,92,68,80,78,1.15,0.18,14,40,36,4,-2,18,0.23,,0,12,16,40,0,0,0,15,-1,0,0,4,0,0,8,0,0,0,0,,0,0,0,0,-2,0,72,60,68,,0,0,0,0,6.3,0,36000,35400,0,531600,500700,78,19,0,28.2,0.41,0,0,0,0,14,40,36,4,-2,7446,83,80,80,16,15,,HFB,2026-02-27,2025
5363,"Reynolds, Adam",BRO,12,531600,23,MEL,,7,8,65,21,75,0.38,0.19,4,4,0,0,0,4,0.19,,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,58,50,65,,0,0,0,0,0,0,-4500,30900,0,531600,500700,75,20,30.42,30.42,0.47,0.47,0,0,0,4,4,0,0,0,9166,50,60,68,78,50,,HFB,2026-02-27,2025
5364,"Reynolds, Adam",BRO,12,531600,Totals,,,,1295,65,1504,75,0.86,0.25,380,366,528,99,-78,454,0.30,22.70,68,228,72,312,-28,10,-2,360,-46,36,90,36,2,20,120,30,0,32,34,32.0,6,5,-12,-16,-62,0,58,50,0,,-0.8,-3.1,-3.9,36,0,20,0,30900,50,531600,500700,0,20,30.42,30.42,0.47,0.47,71,61,56,19,18,26,5,-4,0,50,60,68,89,28,,HFB,2026-02-27,2025
5365,"Riki, Jordan",BRO,12,471700,01,SYD,,12,66,66,80,80,0.83,0.63,50,0,0,16,0,56,0.70,,0,0,0,0,0,0,0,32,-1,6,0,0,0,10,0,0,0,14,5,58.3,0,0,0,0,0,0,0,0,66,,0,0,0,25,3,0,0,0,0,559100,471700,80,1,0,0,0,0,0,0,0,50,0,0,16,0,7147,0,0,0,18,76,,2RF,2026-02-27,2025
5366,"Riki, Jordan",BRO,12,471700,02,CBR,,12,69,68,80,80,0.86,0.64,51,0,8,12,-2,63,0.79,,0,0,0,0,0,0,0,39,-8,12,0,0,0,0,8,0,0,16,4,66.7,0,0,0,0,-2,0,0,0,68,,0,0,0,50,17,0,0,0,0,559100,471700,80,2,0,1.5,0.02,0,0,0,0,51,0,8,12,-2,6988,68,0,0,14,72,,2RF,2026-02-27,2025
